edges
"(9605054, 9404015)"
"(9510026, 9312036)"
"(9410198, 9307030)"
"(9612236, 9607104)"
"(9808041, 9605109)"
"(9803025, 9603200)"
"(9904064, 9404135)"
"(9712207, 9605089)"
"(9606076, 9310083)"
"(9612042, 9303157)"
"(9806211, 9211068)"
"(9911112, 9511143)"
"(9412227, 9410042)"
"(9501039, 9404015)"
"(9907081, 9206028)"
"(9611052, 9303157)"
"(9511058, 9508045)"
"(9603169, 9511098)"
"(9511098, 9203037)"
"(9803071, 9410042)"
"(9710105, 9507143)"
"(9904216, 9811012)"
"(9905203, 9206028)"
"(9803071, 9701027)"
"(9508045, 9310132)"
"(9801004, 9412119)"
"(9710105, 9501033)"
"(9805156, 9510026)"
"(9603146, 9304008)"
"(9612236, 9408084)"
"(9602058, 9303140)"
"(9803262, 9404174)"
"(9904104, 9603169)"
"(9701047, 9408171)"
"(9609015, 9201020)"
"(9803071, 9503044)"
"(9801008, 9504161)"
"(9803249, 9307030)"
"(9610237, 9508045)"
"(9612236, 9408171)"
"(9904104, 9306034)"
"(9910119, 9901136)"
"(9502037, 9301042)"
"(9607234, 9207015)"
"(9306079, 9201020)"
"(9706036, 9206028)"
"(9910156, 9704001)"
"(9412152, 9302109)"
"(9808041, 9407022)"
"(9607234, 9605109)"
"(9412056, 9408112)"
"(9512085, 2114)"
"(9909133, 9707237)"
"(9409044, 9203037)"
"(9806211, 9301042)"
"(9707237, 3136)"
"(9710105, 9410159)"
"(9811070, 9809010)"
"(9408084, 9303140)"
"(9801115, 9410198)"
"(9703113, 9404135)"
"(9709063, 9612226)"
"(9503097, 9203037)"
"(9905203, 9304008)"
"(9912107, 9502058)"
"(9904216, 9308136)"
"(9511143, 9501039)"
"(9905152, 9704110)"
"(9805156, 9206063)"
"(9211036, 9210071)"
"(9503097, 9412152)"
"(9404015, 9310140)"
"(9902099, 9804143)"
"(9911094, 9306034)"
"(9804029, 9412119)"
"(9605216, 9602058)"
"(9910087, 9510026)"
"(9909133, 9705139)"
"(9211079, 9211036)"
"(9801004, 9306013)"
"(9805156, 9401154)"
"(9909114, 9405159)"
"(9902150, 9511098)"
"(9505026, 9210075)"
"(9610037, 9508045)"
"(9912261, 9306013)"
"(9808095, 9603114)"
"(9505187, 9303140)"
"(9709063, 9310083)"
"(9401154, 9302109)"
"(9501039, 2114)"
"(9905152, 9605012)"
"(9610083, 9605012)"
"(9910091, 9610083)"
"(9701160, 9303157)"
"(9707237, 9307059)"
"(9703210, 9412143)"
"(9910087, 9506163)"
"(9910091, 9604096)"
"(9912261, 9512085)"
"(9701160, 9512210)"
"(9803071, 9612151)"
"(9605132, 9302109)"
"(9910061, 9603156)"
"(9612093, 9412143)"
"(9612225, 9407135)"
"(9811232, 9504161)"
"(9410126, 9406047)"
"(9910087, 9212129)"
"(9904104, 9610209)"
"(9705139, 9603184)"
"(9808041, 9501033)"
"(9902126, 9307078)"
"(9905203, 9612226)"
"(9902099, 9710105)"
"(9608125, 9401154)"
"(9305122, 9205090)"
"(9903129, 9611202)"
"(9503169, 9310132)"
"(9803249, 9704082)"
"(9604072, 9507150)"
"(9701047, 9612190)"
"(9910119, 9507052)"
"(9811070, 9703113)"
"(9507052, 9306028)"
"(9902099, 9806170)"
"(9911094, 9810163)"
"(9512095, 9505083)"
"(9905203, 9310083)"
"(9707237, 9210011)"
"(9801004, 9608125)"
"(9411075, 9211079)"
"(9801115, 9512095)"
"(9612226, 9405189)"
"(9707217, 9407022)"
"(9410126, 9308136)"
"(9910156, 9604072)"
"(9607104, 9503169)"
"(9812217, 9703210)"
"(9503079, 9310083)"
"(9508045, 9206028)"
"(9801058, 9307078)"
"(9904104, 9612226)"
"(9604072, 9508024)"
"(9805156, 9506163)"
"(9910183, 9612236)"
"(9503227, 9412056)"
"(9311157, 9203036)"
"(9905176, 9902149)"
"(9803025, 2114)"
"(9412143, 9306013)"
"(9606030, 9507150)"
"(9412143, 9312036)"
"(9707217, 9305005)"
"(9701047, 9309030)"
"(9701101, 9310132)"
"(9412143, 9408112)"
"(9605216, 9305122)"
"(9402107, 9306013)"
"(9607234, 9506163)"
"(9705161, 9704001)"
"(9504161, 9307030)"
"(9704082, 9607234)"
"(9511098, 9306103)"
"(9706049, 9408112)"
"(9812217, 9404135)"
"(9912261, 9704110)"
"(9612042, 9603009)"
"(9701027, 9306013)"
"(9706036, 9506149)"
"(9904216, 9610037)"
"(9902149, 9804029)"
"(9404135, 9310132)"
"(9412227, 9404015)"
"(9905203, 9301042)"
"(9701098, 9604072)"
"(9904064, 9711061)"
"(9803025, 9703113)"
"(9910119, 9909114)"
"(9603009, 9307030)"
"(9910087, 9803224)"
"(9901023, 9511098)"
"(9701101, 9505083)"
"(9811070, 9509099)"
"(9910119, 9905203)"
"(9707217, 9701027)"
"(9602039, 9410159)"
"(9701047, 9311041)"
"(9904216, 9311041)"
"(9809010, 9603009)"
"(9805156, 9603114)"
"(9910156, 9208047)"
"(9603156, 9410042)"
"(9705202, 9605216)"
"(9707217, 9501033)"
"(9502037, 9212129)"
"(9803206, 9703210)"
"(9803073, 9704110)"
"(9810163, 9803249)"
"(9310183, 9301042)"
"(9610209, 9501039)"
"(9707086, 9508122)"
"(9907081, 9811012)"
"(9803031, 9612236)"
"(9612226, 9601050)"
"(9903129, 9602058)"
"(9511033, 9306103)"
"(9911112, 9909059)"
"(9606076, 9407135)"
"(9809164, 9704110)"
"(9608125, 9503101)"
"(9910156, 9503181)"
"(9804200, 9603169)"
"(9910087, 9405159)"
"(9803262, 9203037)"
"(9902150, 9710105)"
"(9606076, 9410159)"
"(9902150, 9508045)"
"(9908128, 9312036)"
"(9707086, 9706036)"
"(9608063, 9502037)"
"(9910061, 9711061)"
"(9512095, 9207015)"
"(9512085, 9210071)"
"(9605132, 9404044)"
"(9808141, 9408112)"
"(9910007, 9703113)"
"(9805092, 9601050)"
"(9408112, 9210075)"
"(9503181, 9211036)"
"(9910127, 9511143)"
"(9909114, 9801008)"
"(9509142, 9504161)"
"(9605132, 9411196)"
"(9908128, 9302109)"
"(9603009, 9212129)"
"(9707237, 9504161)"
"(9704082, 9502037)"
"(9805092, 9608125)"
"(9910119, 9612093)"
"(9605112, 9306034)"
"(9806211, 9310083)"
"(9909133, 9310083)"
"(9903048, 9408171)"
"(9707069, 9310132)"
"(9407135, 9405189)"
"(9507043, 9310132)"
"(9803263, 9306028)"
"(9809010, 9503079)"
"(9905152, 9408112)"
"(9806211, 9203037)"
"(9512085, 9206028)"
"(9610209, 9607234)"
"(9608125, 9203037)"
"(9901023, 9503079)"
"(9511098, 9410042)"
"(9501039, 9210071)"
"(9604026, 9306013)"
"(9808041, 9701027)"
"(9707086, 9511033)"
"(9504161, 9206063)"
"(9610062, 9307078)"
"(9707234, 9210071)"
"(9809061, 9601135)"
"(9512095, 9503181)"
"(9806138, 9608190)"
"(9912226, 9801004)"
"(9902149, 9811232)"
"(9709063, 9201020)"
"(9506033, 9408112)"
"(9803073, 9306079)"
"(9210011, 9203037)"
"(9910156, 9401154)"
"(9905038, 9803231)"
"(9607234, 9203036)"
"(9905092, 9604072)"
"(9909052, 9203037)"
"(9801058, 9610037)"
"(9910071, 9908128)"
"(9801058, 9605132)"
"(9910091, 9801115)"
"(9612042, 9504161)"
"(9609015, 9410159)"
"(9910127, 9404015)"
"(9805092, 9306013)"
"(9704001, 9405026)"
"(9912261, 9803231)"
"(9803249, 9506163)"
"(9505083, 9307035)"
"(9503169, 9306028)"
"(9909133, 9610083)"
"(9804200, 9206028)"
"(9811004, 9610237)"
"(9508024, 9412143)"
"(9701101, 9210075)"
"(9803231, 9505083)"
"(9902189, 9811004)"
"(9704043, 9610037)"
"(9803263, 9610083)"
"(9709066, 9612093)"
"(9912107, 9705139)"
"(9512085, 9506163)"
"(9306013, 9203037)"
"(9910087, 9809010)"
"(9808041, 9605052)"
"(9609015, 9310083)"
"(9909133, 9403132)"
"(9512095, 9307030)"
"(9610062, 9404015)"
"(9812217, 9512129)"
"(9910071, 9404186)"
"(9610209, 9606076)"
"(9503079, 9401154)"
"(9902099, 9812051)"
"(9811070, 9607104)"
"(9805156, 9308136)"
"(9905092, 9709220)"
"(9605012, 9408084)"
"(9910119, 9603146)"
"(9510026, 9405018)"
"(9812217, 9505026)"
"(9912261, 9612093)"
"(9912107, 9902150)"
"(9805156, 9408171)"
"(9707148, 9612226)"
"(9710105, 9509099)"
"(9508045, 9210071)"
"(9707234, 9506163)"
"(9703113, 9607234)"
"(9712207, 9505187)"
"(9904064, 9812051)"
"(9801004, 9612236)"
"(9805198, 9506163)"
"(9904104, 9603114)"
"(9501039, 9211068)"
"(9901136, 9409184)"
"(9904104, 9705202)"
"(9511143, 9306079)"
"(9903048, 9211068)"
"(9608190, 9506163)"
"(9508045, 9502058)"
"(9711061, 9305005)"
"(9709066, 9609214)"
"(9312036, 9308136)"
"(9505026, 9406047)"
"(9504161, 9305005)"
"(9910087, 9309030)"
"(9603184, 9304008)"
"(9809147, 9612236)"
"(9904064, 9610062)"
"(9905092, 9210075)"
"(9610062, 9503044)"
"(9905060, 9508045)"
"(9602058, 9503079)"
"(9606030, 9503097)"
"(9801058, 9611052)"
"(9905092, 9701027)"
"(9910119, 9707069)"
"(9511143, 9404093)"
"(9803025, 9506033)"
"(9612225, 9610209)"
"(9912226, 9410042)"
"(9610037, 9409166)"
"(9810163, 9808041)"
"(9707237, 9306079)"
"(9803071, 9203037)"
"(9406047, 9211133)"
"(9701027, 9508045)"
"(9803073, 9701101)"
"(9606030, 9303140)"
"(9912107, 9610083)"
"(9302010, 2114)"
"(9505083, 9408112)"
"(9704043, 9604096)"
"(9701101, 9511143)"
"(9907081, 9805092)"
"(9902192, 9206063)"
"(9405026, 9404015)"
"(9910029, 9506163)"
"(9910029, 9406047)"
"(9811070, 9207015)"
"(9503044, 9304096)"
"(9912024, 9812051)"
"(9610209, 9405027)"
"(9707237, 9404081)"
"(9705202, 9303140)"
"(9610209, 9312036)"
"(9709220, 9408112)"
"(9902149, 9412056)"
"(9811012, 9307035)"
"(9701168, 9603156)"
"(9909114, 9211079)"
"(9601050, 9511143)"
"(9905092, 9407135)"
"(9407135, 9307129)"
"(9809061, 9611202)"
"(9505026, 9402107)"
"(9512210, 9408171)"
"(9605054, 9211079)"
"(9609015, 9503044)"
"(9803071, 9201020)"
"(9610062, 9407135)"
"(9503079, 9404015)"
"(9905152, 9712207)"
"(9707069, 9503101)"
"(9404015, 9311157)"
"(9902149, 9704082)"
"(9905092, 9809147)"
"(9803224, 9303140)"
"(9803206, 9412227)"
"(9412227, 9406047)"
"(9712207, 9307078)"
"(9602058, 9504161)"
"(9912226, 9305122)"
"(9405027, 9309030)"
"(9905092, 9609122)"
"(9511098, 9307078)"
"(9411158, 9310083)"
"(9912226, 9801008)"
"(9707148, 9206063)"
"(9809061, 9408171)"
"(9703210, 9612042)"
"(9706036, 9608063)"
"(9806211, 9603114)"
"(9810163, 9303140)"
"(9803206, 9711061)"
"(9809061, 9404174)"
"(9909052, 2114)"
"(9704110, 9704001)"
"(9307030, 9302109)"
"(9709066, 9708163)"
"(9811232, 9701047)"
"(9805026, 9506033)"
"(9503097, 9502058)"
"(9803025, 9604072)"
"(9407154, 9307030)"
"(9909133, 9305005)"
"(9911094, 9803224)"
"(9801115, 9303157)"
"(9603146, 9211079)"
"(9904064, 9704110)"
"(9705139, 9601050)"
"(9904209, 9704011)"
"(9910067, 9904209)"
"(9704043, 9701027)"
"(9911094, 9701168)"
"(9908146, 9601050)"
"(9912226, 9610037)"
"(9905092, 9404186)"
"(9612042, 9605112)"
"(9801004, 9303140)"
"(9603114, 9503097)"
"(9804143, 9511017)"
"(9410159, 9312036)"
"(9404081, 9306103)"
"(9904209, 9402107)"
"(9908128, 9903048)"
"(9605089, 9603156)"
"(9904064, 9811004)"
"(9803262, 9210075)"
"(9911065, 9803262)"
"(9707069, 9203037)"
"(9803071, 9704082)"
"(9307078, 9211036)"
"(9611115, 9305122)"
"(9910007, 9612226)"
"(9808095, 9306028)"
"(9905092, 9206028)"
"(9902126, 9404015)"
"(9910007, 9704021)"
"(9801008, 9710105)"
"(9910119, 9704043)"
"(9811012, 9303157)"
"(9605089, 9304096)"
"(9803249, 9707086)"
"(9911094, 9811232)"
"(9605089, 9405026)"
"(9811070, 9404186)"
"(9511098, 9402107)"
"(9703113, 9405027)"
"(9902099, 9610062)"
"(9709080, 9410159)"
"(9404081, 9305122)"
"(9910071, 9606030)"
"(9804029, 9507052)"
"(9405189, 9404015)"
"(9912107, 9902101)"
"(9707086, 9503209)"
"(9902150, 9809061)"
"(9903082, 9801058)"
"(9704110, 9605052)"
"(9904208, 9307078)"
"(9608036, 9201020)"
"(9809010, 9801058)"
"(9605112, 9201020)"
"(9707069, 9501033)"
"(9612226, 9605012)"
"(9605132, 9512095)"
"(9809164, 9302109)"
"(9603146, 9503101)"
"(9905038, 9701047)"
"(9512129, 9407135)"
"(9812217, 9609015)"
"(9310083, 9302085)"
"(9611052, 9605216)"
"(9807241, 9607234)"
"(9701160, 9504161)"
"(9603184, 9505187)"
"(9303140, 9208047)"
"(9803249, 9510026)"
"(9405018, 9203037)"
"(9508122, 9310083)"
"(9803231, 9506033)"
"(9709066, 9609106)"
"(9606076, 9206063)"
"(9802092, 9312036)"
"(9801058, 9311052)"
"(9307129, 9206063)"
"(9803262, 9412152)"
"(9512095, 9406047)"
"(9707148, 9310132)"
"(9507052, 9207015)"
"(9610209, 9609106)"
"(9803071, 9307030)"
"(9612093, 9206028)"
"(9912226, 9611052)"
"(9902150, 9701101)"
"(9907081, 9407135)"
"(9306034, 9303157)"
"(9507079, 9203037)"
"(9612236, 9605109)"
"(9304096, 9212129)"
"(9505187, 9505026)"
"(9912226, 9203037)"
"(9905152, 9711061)"
"(9608125, 9301042)"
"(9811070, 9707086)"
"(9411196, 9306103)"
"(9803262, 9307030)"
"(9910067, 9712207)"
"(9709066, 9306013)"
"(9910071, 9905176)"
"(9911094, 9905152)"
"(9508122, 9412143)"
"(9811070, 9603169)"
"(9904216, 9304008)"
"(9701168, 9603184)"
"(9612225, 9307078)"
"(9910071, 9604026)"
"(9605112, 9311052)"
"(9901136, 9404015)"
"(9905038, 9603156)"
"(9805092, 9803263)"
"(9701101, 9406047)"
"(9903048, 9404186)"
"(9808041, 9206028)"
"(9302109, 9210075)"
"(9809061, 9703166)"
"(9503169, 2114)"
"(9910119, 9502037)"
"(9910091, 9905060)"
"(9705202, 9503097)"
"(9905176, 9811004)"
"(9901023, 9303140)"
"(9807241, 9512085)"
"(9806211, 9510026)"
"(9809061, 9601063)"
"(9804143, 9709066)"
"(9902149, 9501070)"
"(9910087, 9707237)"
"(9610209, 9410195)"
"(9405027, 9404015)"
"(9912226, 9608063)"
"(9803262, 9703113)"
"(9707086, 9407154)"
"(9803231, 9404186)"
"(9704082, 9405018)"
"(9709063, 9704082)"
"(9905039, 9211068)"
"(9612236, 9407135)"
"(9610062, 9404186)"
"(9511143, 9408112)"
"(9409184, 9306079)"
"(9311041, 9306013)"
"(9506033, 9410126)"
"(9405018, 9306028)"
"(9803224, 9603156)"
"(9506033, 9501039)"
"(9312036, 9211079)"
"(9511143, 9503169)"
"(9407135, 9303140)"
"(9605089, 9603184)"
"(9601135, 9512095)"
"(9903129, 9801004)"
"(9701047, 9404174)"
"(9409184, 9312036)"
"(9603184, 9310132)"
"(9802019, 9503101)"
"(9803262, 9704082)"
"(9707086, 9412119)"
"(9904216, 9501033)"
"(9811012, 9404093)"
"(9903048, 9610083)"
"(9704110, 9603114)"
"(9811070, 9604026)"
"(9610237, 9302109)"
"(9809147, 9605012)"
"(9704110, 9703166)"
"(9803224, 9612093)"
"(9804143, 9610083)"
"(9605216, 9407022)"
"(9211068, 9211036)"
"(9611202, 9311157)"
"(9902192, 9704001)"
"(9306013, 9212129)"
"(9910071, 9605089)"
"(9701168, 9605012)"
"(9703210, 9701027)"
"(9803262, 9311052)"
"(9903048, 9707086)"
"(9808095, 9509099)"
"(9603156, 9311052)"
"(9503079, 9206063)"
"(9905039, 9412056)"
"(9502058, 9404135)"
"(9905092, 9811012)"
"(9609214, 9211068)"
"(9908146, 9608125)"
"(9910119, 9512095)"
"(9707217, 9206028)"
"(9812051, 9305005)"
"(9612226, 9605112)"
"(9704110, 9611202)"
"(9707086, 9704043)"
"(9905092, 9203036)"
"(9904216, 9511143)"
"(9401154, 9306079)"
"(9303046, 9203036)"
"(9710105, 9412152)"
"(9410126, 9307078)"
"(9511058, 9408112)"
"(9605132, 9512210)"
"(9910136, 9707086)"
"(9608063, 9508024)"
"(9910156, 9703166)"
"(9811232, 9803231)"
"(9604072, 9307059)"
"(9709063, 9307030)"
"(9406047, 9304096)"
"(9803263, 9211068)"
"(9803263, 9308136)"
"(9404135, 9208047)"
"(9803231, 9511017)"
"(9707086, 9303140)"
"(9910087, 9306034)"
"(9708163, 9610037)"
"(9605132, 9410195)"
"(9909133, 9211068)"
"(9903082, 9512085)"
"(9902126, 9705024)"
"(9710105, 9201020)"
"(9503097, 9203036)"
"(9912226, 9804029)"
"(9811070, 9806138)"
"(9808095, 9308136)"
"(9709063, 9206063)"
"(9712207, 9609122)"
"(9612111, 9307030)"
"(9801058, 9612190)"
"(9805092, 9704110)"
"(9908146, 9306013)"
"(9701101, 9211068)"
"(9603009, 9203037)"
"(9502058, 9302109)"
"(9605012, 9206063)"
"(9903048, 9809147)"
"(9609106, 9305122)"
"(9605012, 9401154)"
"(9803249, 9203037)"
"(9608063, 9408112)"
"(9904104, 9902101)"
"(9809061, 9412056)"
"(9904216, 9410159)"
"(9905039, 9604072)"
"(9307059, 9307030)"
"(9701160, 9211036)"
"(9904064, 9803262)"
"(9801058, 9501070)"
"(9709080, 9510026)"
"(9812051, 9704021)"
"(9905092, 9309030)"
"(9910087, 9412152)"
"(9610209, 9410126)"
"(9605112, 9412143)"
"(9707148, 9506163)"
"(9707148, 9406047)"
"(9805026, 9701027)"
"(9605052, 9503079)"
"(9907081, 9810163)"
"(9801008, 9609106)"
"(9508045, 9409184)"
"(9911112, 9404015)"
"(9703210, 9612226)"
"(9910119, 9411075)"
"(9607104, 9211036)"
"(9905176, 9804200)"
"(9805026, 9410042)"
"(9707069, 9301042)"
"(9612190, 9512085)"
"(9902149, 9408171)"
"(9803249, 9201020)"
"(9901136, 9805092)"
"(9803262, 9305122)"
"(9609122, 9605012)"
"(9512085, 9511017)"
"(9610237, 9504161)"
"(9808095, 9307030)"
"(9811004, 9505083)"
"(9903048, 9210075)"
"(9806138, 9712207)"
"(9608190, 9306028)"
"(9602058, 9306079)"
"(9904208, 9803206)"
"(9604096, 9311157)"
"(9803262, 9603200)"
"(9804143, 9401154)"
"(9904104, 9311052)"
"(9603184, 9510026)"
"(9612190, 9603156)"
"(9903129, 9407135)"
"(9602117, 9503181)"
"(9709066, 9706036)"
"(9707234, 9306028)"
"(9411158, 9308136)"
"(9901023, 9411075)"
"(9910067, 9412119)"
"(9605112, 9509099)"
"(9805026, 9801115)"
"(9911094, 9612190)"
"(9704110, 9408171)"
"(9904209, 9707237)"
"(9501039, 9306028)"
"(9612151, 9306079)"
"(9908128, 9612236)"
"(9601050, 9406047)"
"(9908146, 9603184)"
"(9602117, 9208047)"
"(9612151, 9304096)"
"(9902099, 9412227)"
"(9902149, 9607104)"
"(9812217, 9512085)"
"(9405189, 9212129)"
"(9612236, 9511017)"
"(9608057, 9501033)"
"(9902192, 9301042)"
"(9709066, 9512095)"
"(9904064, 9307035)"
"(9503227, 9410042)"
"(9707069, 9211068)"
"(9502058, 9303140)"
"(9707086, 9603146)"
"(9907081, 9206063)"
"(9902192, 9805092)"
"(9401154, 9303157)"
"(9608125, 9605109)"
"(9904104, 9408084)"
"(9803071, 9206028)"
"(9612093, 9307030)"
"(9508122, 2114)"
"(9304049, 2114)"
"(9808108, 9704043)"
"(9612226, 9503097)"
"(9410195, 9212129)"
"(9905092, 9703166)"
"(9708163, 9412143)"
"(9610062, 9603114)"
"(9605216, 9404015)"
"(9908128, 9710105)"
"(9907081, 9701027)"
"(9907140, 9904209)"
"(9409166, 9305005)"
"(9605012, 9603114)"
"(9608125, 9210071)"
"(9501039, 9203037)"
"(9803031, 9507052)"
"(9903129, 9605109)"
"(9410198, 9408171)"
"(9912107, 9809164)"
"(9507143, 9412119)"
"(9605109, 9511098)"
"(9912261, 9703210)"
"(9803224, 9608125)"
"(9612111, 9304008)"
"(9707217, 9306103)"
"(9910091, 9412056)"
"(9611052, 9412119)"
"(9704021, 9503079)"
"(9912107, 9503181)"
"(9905176, 9803262)"
"(9411075, 9208047)"
"(9606030, 9512095)"
"(9306103, 9306079)"
"(9909114, 9212129)"
"(9812217, 9808095)"
"(9705202, 9608057)"
"(9503181, 9303140)"
"(9804200, 9603200)"
"(9709066, 9707148)"
"(9904209, 9310132)"
"(9910127, 9709066)"
"(9603114, 9512085)"
"(9612042, 9307035)"
"(9910007, 9404015)"
"(9912261, 9504161)"
"(9706036, 9301042)"
"(9601050, 9505083)"
"(9910061, 9903129)"
"(9603184, 9201020)"
"(9910119, 9511033)"
"(9806211, 9203036)"
"(9305122, 9207001)"
"(9805092, 9709080)"
"(9608036, 9305122)"
"(9903048, 9505083)"
"(9910127, 9410042)"
"(9812051, 9605109)"
"(9803262, 9605132)"
"(9803231, 9309030)"
"(9608125, 9203036)"
"(9610037, 9601050)"
"(9805198, 9201020)"
"(9704021, 9307035)"
"(9404081, 9211079)"
"(9707217, 9610237)"
"(9705139, 9404135)"
"(9910091, 9211068)"
"(9502037, 9305122)"
"(9903129, 9611052)"
"(9910061, 9904209)"
"(9911112, 9705139)"
"(9605112, 9505187)"
"(9910183, 9811004)"
"(9611052, 9306013)"
"(9905152, 9811070)"
"(9703204, 9605012)"
"(9210011, 9203036)"
"(9910127, 9208047)"
"(9912261, 9904104)"
"(9904208, 9611052)"
"(9902149, 9703166)"
"(9703113, 9701101)"
"(9607234, 9203037)"
"(9707086, 9211036)"
"(9902189, 9603009)"
"(9608036, 9307078)"
"(9910156, 9801115)"
"(9611052, 9503097)"
"(9901023, 9507052)"
"(9809061, 9501070)"
"(9707237, 9610062)"
"(9903129, 9806138)"
"(9708163, 9604072)"
"(9806170, 9604072)"
"(9612226, 9602039)"
"(9410195, 2114)"
"(9908146, 9803231)"
"(9507043, 9407135)"
"(9909133, 9302132)"
"(9610209, 9605216)"
"(9405018, 9307078)"
"(9512085, 9412152)"
"(9803231, 9311041)"
"(9801004, 9502037)"
"(9409184, 9307035)"
"(9910071, 9506149)"
"(9803073, 9802019)"
"(9801058, 9407135)"
"(9904064, 9902126)"
"(9508045, 9206063)"
"(9910127, 9510026)"
"(9808041, 9306103)"
"(9603200, 9503079)"
"(9411075, 9407135)"
"(9804029, 9605112)"
"(9809147, 9809061)"
"(9707237, 9503227)"
"(9704110, 9408084)"
"(9902101, 9707217)"
"(9608036, 9406047)"
"(9803263, 9510026)"
"(9306013, 9203036)"
"(9508024, 9211079)"
"(9709066, 9603184)"
"(9608190, 9310132)"
"(9308136, 9201056)"
"(9506163, 9312036)"
"(9806138, 9306079)"
"(9904216, 9610083)"
"(9812051, 9611052)"
"(9912024, 9910091)"
"(9911065, 9411075)"
"(9912107, 9506163)"
"(9707237, 9608190)"
"(9910156, 2114)"
"(9603156, 9404186)"
"(9409166, 9403132)"
"(9806211, 9412143)"
"(9709080, 9506163)"
"(9910127, 9305122)"
"(9808041, 9305122)"
"(9911094, 9611052)"
"(9901136, 9403132)"
"(9811004, 9601135)"
"(9603009, 9510026)"
"(9812051, 9709066)"
"(9512210, 9502058)"
"(9610062, 9408171)"
"(9911094, 9408084)"
"(9609214, 9212129)"
"(9803071, 9304008)"
"(9909114, 9704001)"
"(9612190, 9411075)"
"(9307059, 9211079)"
"(9910156, 9601164)"
"(9706036, 9610209)"
"(9311157, 9310083)"
"(9410121, 9306103)"
"(9910156, 9805092)"
"(9911094, 9511058)"
"(9703210, 9606030)"
"(9410042, 9303140)"
"(9911112, 9203036)"
"(9806170, 9506033)"
"(9603156, 9404015)"
"(9911112, 9206063)"
"(9703210, 9703113)"
"(9904208, 9605132)"
"(9806170, 9412152)"
"(9607104, 9605216)"
"(9801058, 9502076)"
"(9708163, 9311041)"
"(9808108, 9710105)"
"(9912107, 9904064)"
"(9312036, 9306103)"
"(9912261, 9303157)"
"(9606030, 9503209)"
"(9904104, 9404186)"
"(9508122, 9206028)"
"(9408112, 9206028)"
"(9803071, 9203036)"
"(9606076, 9301042)"
"(9611202, 9306013)"
"(9703113, 9605216)"
"(9907081, 9606030)"
"(9802019, 9310083)"
"(9709066, 9707217)"
"(9904104, 9605132)"
"(9902099, 9408112)"
"(9905203, 9404015)"
"(9712207, 9203037)"
"(9804143, 9308136)"
"(9605132, 9404081)"
"(9512085, 9307078)"
"(9610209, 9405026)"
"(9803073, 9710105)"
"(9803071, 9301042)"
"(9607234, 9308136)"
"(9407135, 9302085)"
"(9909114, 9604072)"
"(9803206, 9801058)"
"(9908146, 9211036)"
"(9704082, 9609106)"
"(9701027, 9303140)"
"(9801115, 9412227)"
"(9710105, 9502058)"
"(9811004, 9809010)"
"(9505026, 9405159)"
"(9512085, 9206063)"
"(9804200, 9305005)"
"(9904104, 9902189)"
"(9701101, 9311041)"
"(9905039, 9306028)"
"(9510026, 9404135)"
"(9612042, 9507052)"
"(9901136, 2114)"
"(9908128, 9707217)"
"(9610237, 9512129)"
"(9803174, 9801058)"
"(9811004, 9407022)"
"(9912107, 9605109)"
"(9811070, 9703204)"
"(9601050, 9503181)"
"(9910127, 9306028)"
"(9909133, 9311041)"
"(9902149, 9510026)"
"(9707234, 9201020)"
"(9902189, 9503097)"
"(9607234, 9603200)"
"(9611202, 9607234)"
"(9310183, 9305122)"
"(9708163, 9511143)"
"(9512129, 9408171)"
"(9909133, 9610037)"
"(9601050, 9208047)"
"(9603184, 9408171)"
"(9904209, 9501033)"
"(9507052, 9505083)"
"(9406047, 9310183)"
"(9301042, 9207001)"
"(9507150, 9207015)"
"(9910127, 9605089)"
"(9601135, 9211036)"
"(9809061, 9404015)"
"(9412227, 9309030)"
"(9904216, 9307030)"
"(9709066, 9304096)"
"(9504161, 9408171)"
"(9612093, 9404015)"
"(9612190, 9605112)"
"(9707148, 9604072)"
"(9605112, 9501033)"
"(9410159, 9307035)"
"(9805198, 9403132)"
"(9707069, 9203036)"
"(9605054, 9410159)"
"(9812051, 9309030)"
"(9712207, 2114)"
"(9809164, 9508045)"
"(9605112, 9203036)"
"(9801115, 9311157)"
"(9705024, 9508045)"
"(9902126, 9701095)"
"(9805156, 9801115)"
"(9801008, 9412119)"
"(9605132, 9407154)"
"(9605054, 9510026)"
"(9301042, 9211036)"
"(9910127, 9809010)"
"(9606076, 9606030)"
"(9811070, 9506163)"
"(9910136, 9307030)"
"(9805026, 9707086)"
"(9805198, 9210071)"
"(9511098, 9306028)"
"(9905092, 9709066)"
"(9805092, 9404135)"
"(9407154, 9310083)"
"(9703113, 9405026)"
"(9806211, 9610209)"
"(9712207, 9605052)"
"(9703057, 9411075)"
"(9912226, 9701027)"
"(9901023, 9608057)"
"(9910067, 9711061)"
"(9805092, 9605216)"
"(9902126, 9701168)"
"(9608057, 9406047)"
"(9902126, 9803224)"
"(9707217, 2114)"
"(9805026, 9410159)"
"(9803025, 9305005)"
"(9410126, 9210071)"
"(9909114, 9611052)"
"(9701101, 9509099)"
"(9803231, 9511143)"
"(9701096, 9605132)"
"(9603146, 9503181)"
"(9911094, 9206063)"
"(9603200, 9512210)"
"(9907081, 9612151)"
